Arizona Western College,Yuma,AZ,www.azwestern.edu,www.azwestern.edu/business_and_administrative/business_office/npcalc.html,9095,NULL,9017,9417,10087,11670,8637,NULL,NULL,NULL,NULL,NULL,7442,0.1892,0.0325,0.6517,0.0106,NULL,0.6249,NULL,0.4085,NULL,NULL,NULL,NULL,0.197488041,0
University of Arizona,Tucson,AZ,www.arizona.edu,oirps.arizona.edu/npc.html,13617,NULL,10542,11413,15096,18507,19480,NULL,NULL,NULL,NULL,NULL,31399,0.5464,0.0333,0.2444,0.0561,0.8148,NULL,0.5874,NULL,542,565,535,0.613370272,NULL,0
Southwest University of Visual Arts-Tucson,Tucson,AZ,www.suva.edu,suva.edu/financial_aid.html,NULL,46298,NULL,NULL,NULL,NULL,NULL,46342,45889,45393,NULL,NULL,216,0.5324,0.0648,0.287,0.0093,0.8462,NULL,0.6364,NULL,NULL,NULL,NULL,0.8333,NULL,0
Brillare Hairdressing Academy,Scottsdale,AZ,www.brillare.com/,brillare.com/enrollment/financial-aid-tuition,NULL,13635,NULL,NULL,NULL,NULL,NULL,12468,12369,14446,15775,15900,226,0.6637,0.0531,0.1858,0.0044,NULL,0.6809,NULL,0.6154,NULL,NULL,NULL,NULL,0.740924091,0
Central Arizona College,Coolidge,AZ,www.centralaz.edu,doc.centralaz.edu/NetPriceCalculator/npcalc.htm,4310,NULL,3547,3693,4588,5220,5661,NULL,NULL,NULL,NULL,NULL,5462,0.4713,0.0751,0.2697,0.0157,NULL,0.4932,NULL,0.2576,NULL,NULL,NULL,NULL,0.28943183,0
Brown Mackie College-Tucson,Tucson,AZ,www.brownmackie.edu,tcc.noellevitz.com/edmc/Brown-Mackie?iframe=true&width=600&height=1000,NULL,19957,NULL,NULL,NULL,NULL,NULL,19388,20452,23787,24344,24344,684,0.3596,0.1228,0.4137,0.0175,0,NULL,NULL,NULL,NULL,NULL,NULL,0.2973,NULL,0
Charles of Italy Beauty College,Lake Havasu City,AZ,www.charlesofitaly.edu,charlesofitaly.edu,NULL,10819,NULL,NULL,NULL,NULL,NULL,9846,11734,12384,13838,13838,83,0.7952,0.0843,0.1205,0,NULL,0.9342,NULL,NULL,NULL,NULL,NULL,NULL,0.674825153,0
Cochise College,Douglas,AZ,www.cochise.edu,www.cochise.edu/netprice/npcalc.htm,5017,NULL,4515,6160,6822,8342,NULL,NULL,NULL,NULL,NULL,NULL,3787,0.4212,0.0562,0.4423,0.0172,NULL,0.5598,NULL,0.3725,NULL,NULL,NULL,NULL,0.238097235,0
Empire Beauty School-Flagstaff,Flagstaff,AZ,www.empire.edu,www.empire.edu/net-price-calculator,NULL,12798,NULL,NULL,NULL,NULL,NULL,11825,15011,15984,17217,NULL,53,0.4906,0,0.1698,0,NULL,0.7308,NULL,NULL,NULL,NULL,NULL,NULL,0.500002174,0
Empire Beauty School-Chandler,Chandler,AZ,www.empire.edu,www.empire.edu/net-price-calculator,NULL,12513,NULL,NULL,NULL,NULL,NULL,11812,12454,16135,16135,16135,113,0.3009,0.2655,0.3009,0.0088,NULL,0.6429,NULL,0.6667,NULL,NULL,NULL,NULL,0.593117241,0
Cortiva Institute-Tucson,Tucson,AZ,www.cortiva.com/,www.cortiva.com/npc/tucson/npcalc.htm,NULL,19534,NULL,NULL,NULL,NULL,NULL,16994,19575,20816,21809,NULL,143,0.5664,0.049,0.3427,0.021,NULL,0.8421,NULL,0.8261,NULL,NULL,NULL,NULL,0.854886275,0
Avalon School of Cosmetology-Mesa,Mesa,AZ,www.avalon.com,www.avalon.edu/admissions-process/financial-aid/,NULL,11591,NULL,NULL,NULL,NULL,NULL,10608,12334,13759,14520,14520,273,0.5238,0.1062,0.2784,0.0073,NULL,0.855,NULL,0.6667,NULL,NULL,NULL,NULL,0.778434091,0
Eastern Arizona College,Thatcher,AZ,www.eac.edu,eac.edu/Student_Services/Financial_Aid/Net_Price/default.shtm,534,NULL,-1071,989,4202,915,2626,NULL,NULL,NULL,NULL,NULL,4812,0.6025,0.0426,0.1989,0.0114,NULL,0.5412,NULL,0.4631,NULL,NULL,NULL,NULL,0.27654453,0
Embry-Riddle Aeronautical University-Prescott,Prescott,AZ,www.erau.edu,prescott.erau.edu/financial-aid/net-price-calculator/index.html,NULL,35470,NULL,NULL,NULL,NULL,NULL,34694,37078,35930,35794,34893,1802,0.6016,0.0172,0.0755,0.0494,0.828,NULL,0,NULL,565,595,545,0.571098753,NULL,0
Frank Lloyd Wright School of Architecture,Scottsdale,AZ,www.taliesin.edu,taliesin.edu/tuition.html,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Glendale Community College,Glendale,AZ,www.gccaz.edu,www.gccaz.edu/finaid/1519.htm,7763,NULL,7012,7705,9870,11390,11919,NULL,NULL,NULL,NULL,NULL,16623,0.4524,0.0771,0.3214,0.0413,NULL,0.5945,NULL,0.3965,NULL,NULL,NULL,NULL,0.191105333,0
Grand Canyon University,Phoenix,AZ,www.gcu.edu,www.gcu.edu,NULL,28309,NULL,NULL,NULL,NULL,NULL,25838,27287,29978,31561,31580,34643,0.4427,0.2075,0.1452,0.0437,0.5878,NULL,0.2695,NULL,NULL,NULL,NULL,0.307268156,NULL,0
Anthem College-Phoenix,Phoenix,AZ,www.anthem.edu,anthem.edu/anthemcollege/net-price-calculator/,NULL,28541,NULL,NULL,NULL,NULL,NULL,28430,28647,29277,32323,32523,2238,0.4303,0.269,0.1649,0.0125,0.875,NULL,NULL,NULL,NULL,NULL,NULL,0.547663019,NULL,0
International Academy of Hair Design,Mesa,AZ,www.intlacademyaz.com/,www.intlacademyaz.com/,NULL,15463,NULL,NULL,NULL,NULL,NULL,15423,19268,NULL,NULL,NULL,210,0.3667,0.1571,0.3857,0.0095,NULL,0.6349,NULL,NULL,NULL,NULL,NULL,NULL,0.660690746,0
Kaplan College-Phoenix,Phoenix,AZ,www.kaplancollege.com/phoenix-az/,www.kaplancollege.com/tuition-calculator/.aspx,NULL,17360,NULL,NULL,NULL,NULL,NULL,16911,18054,21427,NULL,NULL,93,0.5376,0.0215,0.3656,0.0108,NULL,0.7778,NULL,NULL,NULL,NULL,NULL,NULL,0.5861147,0
GateWay Community College,Phoenix,AZ,www.gatewaycc.edu,www.maricopa.edu/about/tuition/npc/location/gwc,8106,NULL,7530,8288,9579,12434,12423,NULL,NULL,NULL,NULL,NULL,5653,0.3807,0.1206,0.3004,0.0343,NULL,0.5534,NULL,0.402,NULL,NULL,NULL,NULL,0.215044,0
Mesa Community College,Mesa,AZ,www.mesacc.edu,www.mesacc.edu/students/net-price-calculator.html,8868,NULL,8077,8779,10391,12260,12236,NULL,NULL,NULL,NULL,NULL,20120,0.5103,0.0702,0.2252,0.0395,NULL,0.5631,NULL,0.3464,NULL,NULL,NULL,NULL,0.16698929,0
ITT Technical Institute-Tucson,Tucson,AZ,www.itt-tech.edu,www.itt-tech.edu/npc,NULL,22313,NULL,NULL,NULL,NULL,NULL,21236,24654,25294,26194,26194,409,0.4034,0.0538,0.3716,0.0171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.198269828,NULL,0
ITT Technical Institute-Tempe,Tempe,AZ,www.itt-tech.edu,www.itt-tech.edu/npc,NULL,22617,NULL,NULL,NULL,NULL,NULL,21928,22530,24514,26194,NULL,498,0.4518,0.1044,0.2309,0.0281,0,NULL,0,NULL,NULL,NULL,NULL,0.29525619,NULL,0
Mohave Community College,Kingman,AZ,www.mohave.edu,www.mohave.edu/admissions/financialaid,11346,NULL,11125,11786,11808,15218,NULL,NULL,NULL,NULL,NULL,NULL,4759,0.7375,0.0116,0.1769,0.0137,NULL,0.5286,NULL,0.4423,NULL,NULL,NULL,NULL,0.29601087,0
Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,Phoenix,AZ,www.uti.edu/,www.uti.edu/student-services/financial-aid/npc,NULL,19523,NULL,NULL,NULL,NULL,NULL,18648,20109,21506,22911,23382,2049,0.7213,0.0351,0.0918,0.0024,NULL,0.7932,NULL,NULL,NULL,NULL,NULL,NULL,0.69143442,0
Dine College,Tsaile,AZ,www.dinecollege.edu,www.dinecollege.edu,8382,NULL,8172,8336,10380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1402,0.0036,0,0.0007,0.0029,0.8,NULL,NULL,NULL,NULL,NULL,NULL,0.036441296,NULL,0
Northern Arizona University,Flagstaff,AZ,nau.edu/,nau.edu/FinAid/Cost/Budgeting/,15011,NULL,11962,12893,15636,18280,19619,NULL,NULL,NULL,NULL,NULL,22011,0.628,0.0325,0.1925,0.016,0.7178,NULL,0.4381,NULL,525,525,505,0.491979379,NULL,0
Northland Pioneer College,Holbrook,AZ,www.npc.edu,www.npc.edu/net-price-calculator/2011-net-price-calculator,9172,NULL,9203,9360,8335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1641,0.468,0.0055,0.0713,0.0085,NULL,0.2644,NULL,0.28,NULL,NULL,NULL,NULL,0.153496744,0
Ottawa University-Phoenix,Phoenix,AZ,www.ottawa.edu,www.ottawa.edu/resources/netpricecalculator/npcalc.htm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,335,0.3881,0.0955,0.1373,0.009,NULL,NULL,0.25,NULL,NULL,NULL,NULL,NULL,NULL,0
Phoenix College,Phoenix,AZ,www.phoenixcollege.edu,www.pc.maricopa.edu/index.php?page=127&subpage=394,8091,NULL,7595,8483,10391,12205,12521,NULL,NULL,NULL,NULL,NULL,10234,0.2753,0.1256,0.4205,0.0341,NULL,0.6033,NULL,0.3367,NULL,NULL,NULL,NULL,0.220256784,0
Cortiva Institute-Scottsdale,Scottsdale,AZ,www.cortiva.com/,www.cortiva.com/locations/arizona-massage-school/tuition-financial-aid.aspx,NULL,15318,NULL,NULL,NULL,NULL,NULL,13804,16068,17341,17754,NULL,87,0.5977,0.046,0.1494,0.0115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.720946512,0
University of Phoenix-Phoenix Campus,Tempe,AZ,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,NULL,18899,NULL,NULL,NULL,NULL,NULL,18900,18222,20628,23565,NULL,3044,0.3292,0.0818,0.1961,0.0112,0.4605,NULL,NULL,NULL,NULL,NULL,NULL,0.154078248,NULL,0
Pima Community College,Tucson,AZ,www.pima.edu,www.pima.edu/web/net-price-calculator/npc.htm,2759,NULL,2001,2926,4988,6748,7367,NULL,NULL,NULL,NULL,NULL,26600,0.4269,0.0468,0.4159,0.0291,NULL,0.6071,NULL,0.3685,NULL,NULL,NULL,NULL,0.116829346,0
Pima Medical Institute-Tucson,Tucson,AZ,pmi.edu,pmi.edu,NULL,16972,NULL,NULL,NULL,NULL,NULL,16780,17643,17662,18612,20448,1726,0.4334,0.0603,0.3917,0.0429,0.8056,NULL,NULL,NULL,NULL,NULL,NULL,0.657440957,NULL,0
Pima Medical Institute-Albuquerque,Albuquerque,NM,pmi.edu,pmi.edu,NULL,15231,NULL,NULL,NULL,NULL,NULL,15092,15609,18038,21205,21205,930,0.2398,0.0204,0.5161,0.0129,NULL,0.7288,NULL,NULL,NULL,NULL,NULL,NULL,0.61872547,0
Prescott College,Prescott,AZ,www.prescott.edu,www.prescott.edu/apply/true-cost-calculator/index.html,NULL,23432,NULL,NULL,NULL,NULL,NULL,18274,21803,23456,27860,31945,540,0.7296,0.0148,0.0574,0.0111,0.7344,NULL,NULL,NULL,560,510,535,0.4079808,NULL,0
Refrigeration School Inc,Phoenix,AZ,refrigerationschool.com,www.refrigerationschool.com/tuition.html,NULL,20099,NULL,NULL,NULL,NULL,NULL,19925,20017,20479,22046,22140,621,0.4267,0.0741,0.2512,0.0097,NULL,0.6938,NULL,NULL,NULL,NULL,NULL,NULL,0.683288571,0
Rio Salado College,Tempe,AZ,www.rio.maricopa.edu,www.riosalado.edu/financial_aid/Pages/Calculators.aspx,8214,NULL,8056,8515,8889,NULL,11811,NULL,NULL,NULL,NULL,NULL,10217,0.5498,0.1313,0.1929,0.0207,NULL,0.1925,NULL,0.1634,NULL,NULL,NULL,NULL,0.226256983,0
Roberto-Venn School of Luthiery,Phoenix,AZ,www.roberto-venn.com,www.roberto-venn.com/NetPrice/npcalc.htm,NULL,18252,NULL,NULL,NULL,NULL,NULL,17904,20340,NULL,NULL,NULL,39,0.8462,0,0.0769,0.0256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.937508333,0
Hair Academy of Safford,Safford,AZ,hairacademy.com,hairacademy.com,NULL,4536,NULL,NULL,NULL,NULL,NULL,4536,NULL,NULL,NULL,NULL,64,0.5469,0.0313,0.3438,0.0313,NULL,0.7447,NULL,NULL,NULL,NULL,NULL,NULL,0.897392308,0
Scottsdale Community College,Scottsdale,AZ,www.scottsdalecc.edu,www.scottsdalecc.edu/admissions/cashiers-office/net-price-calculator,9264,NULL,8247,8517,11161,12542,12728,NULL,NULL,NULL,NULL,NULL,7687,0.607,0.0485,0.1578,0.0265,NULL,0.5763,NULL,0.3802,NULL,NULL,NULL,NULL,0.220078142,0
South Mountain Community College,Phoenix,AZ,www.southmountaincc.edu,students.southmountaincc.edu/Services/FinancialAid/,7948,NULL,7338,8212,9437,11279,11937,NULL,NULL,NULL,NULL,NULL,3980,0.1279,0.2015,0.4462,0.0259,NULL,0.5943,NULL,0.2768,NULL,NULL,NULL,NULL,0.201130321,0
Arizona Christian University,Phoenix,AZ,www.arizonachristian.edu,arizonachristian.edu/admissions/financial-aid/calculator,NULL,22493,NULL,NULL,NULL,NULL,NULL,22665,22041,20957,23255,24204,491,0.5906,0.0509,0.1426,0.0143,0.6809,NULL,0,NULL,510,528,NULL,0.491083929,NULL,0
Tucson College,Tucson,AZ,www.tucsoncollege.edu,tucsoncollege.studentaidcalculator.com/survey.aspx,NULL,18630,NULL,NULL,NULL,NULL,NULL,18630,NULL,NULL,NULL,NULL,284,0.331,0.0493,0.4965,0.0211,NULL,0.748,NULL,NULL,NULL,NULL,NULL,NULL,0.779307666,0
Universal Technical Institute of Arizona Inc,Avondale,AZ,www.uti.edu,www.uti.edu/student-services/financial-aid/npc,NULL,21445,NULL,NULL,NULL,NULL,NULL,20545,20621,23081,24851,24540,2337,0.5019,0.0282,0.2383,0.0227,NULL,0.7066,NULL,NULL,NULL,NULL,NULL,NULL,0.685994203,0
Western International University,Tempe,AZ,www.west.edu,www.west.edu/calc/npcalc.htm,NULL,20176,NULL,NULL,NULL,NULL,NULL,20145,21918,18697,NULL,NULL,1369,0.4894,0.1534,0.1512,0.0044,0.1786,NULL,NULL,NULL,NULL,NULL,NULL,0.13582948,NULL,0
Empire Beauty School-NW Phoenix,Glendale,AZ,www.empire.edu,www.empire.edu/net-price-calculator,NULL,12996,NULL,NULL,NULL,NULL,NULL,12341,13945,16739,17239,17239,172,0.2791,0.2151,0.3895,0.0116,NULL,0.6579,NULL,0.6522,NULL,NULL,NULL,NULL,0.346169231,0
Yavapai College,Prescott,AZ,www.YC.EDU,www.yc.edu/webtools/forms/netpricecalc/,8254,NULL,7342,8739,9562,12360,12610,NULL,NULL,NULL,NULL,NULL,6072,0.656,0.011,0.1178,0.0105,NULL,0.6258,NULL,0.3492,NULL,NULL,NULL,NULL,0.215899338,0
University of Arkansas at Little Rock,Little Rock,AR,ualr.edu/www/,npc.collegeboard.org/student/app/ualr,10087,NULL,9026,9684,12016,12257,11921,NULL,NULL,NULL,NULL,NULL,8504,0.5514,0.2656,0.0623,0.023,0.6973,NULL,0.4667,NULL,420,445,NULL,0.226839293,NULL,0
University of Arkansas for Medical Sciences,Little Rock,AR,www.uams.edu,www.uams.edu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,755,0.7589,0.1325,0.0397,0.0305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
ABC Beauty College Inc,Arkadelphia,AR,www.abc-beautycollege.com,www.abc-beautycollege.com,NULL,4923,NULL,NULL,NULL,NULL,NULL,4923,NULL,NULL,NULL,NULL,32,0.625,0.3438,0,0,NULL,0.5455,NULL,NULL,NULL,NULL,NULL,NULL,0.608717391,0
Arkansas Baptist College,Little Rock,AR,www.arkansasbaptist.edu,arkansasbaptist.edu/New_NetPriceCalculator/npcalc.htm,NULL,17087,NULL,NULL,NULL,NULL,NULL,16853,16788,17413,20024,NULL,1022,0.0656,0.9247,0.0049,0,0.3945,NULL,0.125,NULL,NULL,NULL,NULL,0.149645885,NULL,0
Arkansas Beauty School,Little Rock,AR,arkbeautyschool.com,arkbeautyschool.com,NULL,10167,NULL,NULL,NULL,NULL,NULL,10167,NULL,NULL,NULL,NULL,37,0.0541,0.9459,0,0,NULL,0.5714,NULL,NULL,NULL,NULL,NULL,NULL,0.602958824,0
Arkansas Beauty College,Russellville,AR,arkansasbeautycollegerussellville.com,arkansasbeautycollegerussellvillear.com/npcalc.htm,NULL,9691,NULL,NULL,NULL,NULL,NULL,8987,11345,12603,NULL,NULL,46,0.913,0.0217,0.0435,0,NULL,0.6667,NULL,NULL,NULL,NULL,NULL,NULL,0.674712048,0
Lyon College,Batesville,AR,www.lyon.edu,my.lyon.edu/ics/default.aspx,NULL,12350,NULL,NULL,NULL,NULL,NULL,8547,9114,12706,15712,16169,570,0.7737,0.0421,0.0509,0.0123,0.6981,NULL,NULL,NULL,535,575,530,0.490784871,NULL,0
Arkansas College of Barbering and Hair Design,North Little Rock,AR,www.arkansascollegeofbarbering.com,www.arkansascollegeofbarbering.com,NULL,16144,NULL,NULL,NULL,NULL,NULL,16095,16535,NULL,NULL,NULL,134,0.0522,0.9478,0,0,NULL,0.75,NULL,NULL,NULL,NULL,NULL,NULL,0.694928814,0
Arkansas College of Barbering and Hair Design,Little Rock,AR,http://www.arkansascollegeofbarbering.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Arthur's Beauty College Inc-Fort Smith,Fort Smith,AR,www.arthursbeautycollege.com,www.arthursbeautycollege.com,NULL,8717,NULL,NULL,NULL,NULL,NULL,8717,NULL,NULL,NULL,NULL,50,0.54,0.16,0.08,0.08,NULL,0.8,NULL,NULL,NULL,NULL,NULL,NULL,0.62162973,0
University of Arkansas,Fayetteville,AR,www.uark.edu,finaid.uark.edu/331.php,11861,NULL,8801,9567,12995,14456,14930,NULL,NULL,NULL,NULL,NULL,20776,0.7874,0.0492,0.0644,0.0237,0.821,NULL,0.5417,NULL,550,575,NULL,0.602214707,NULL,0
University of Arkansas at Pine Bluff,Pine Bluff,AR,www.uapb.edu,www.uapb.edu/index.php?option=com_content&view=article&id=59,7695,NULL,7140,7876,9652,11824,15414,NULL,NULL,NULL,NULL,NULL,2503,0.0416,0.9301,0.012,0.0024,0.5621,NULL,0.0909,NULL,380,421,385,0.267308412,NULL,0
Arkansas State University-Beebe,Beebe,AR,www.asub.edu,www.asub.edu/finaid/npcalc/npcalc.htm,5837,NULL,5165,5647,7759,9809,10058,NULL,NULL,NULL,NULL,NULL,3217,0.8399,0.0472,0.0438,0.0087,NULL,0.5486,NULL,0.4444,NULL,NULL,NULL,NULL,0.405071875,0
Arkansas State University-Main Campus,Jonesboro,AR,www2.astate.edu,www.astate.edu/a/finaid/tuition-fees/net-price-calculator/index.dot,9475,NULL,7990,8185,11353,12230,11508,NULL,NULL,NULL,NULL,NULL,9325,0.7302,0.1466,0.0203,0.0075,0.7312,NULL,0.4211,NULL,463,503,446,0.38261545,NULL,0
Arkansas Tech University,Russellville,AR,www.atu.edu,www.atu.edu/finaid/npcalc.htm,9128,NULL,8433,8399,10294,11585,11585,NULL,NULL,NULL,NULL,NULL,8734,0.7901,0.0781,0.0503,0.0129,0.6937,NULL,0.6829,NULL,430,465,430,0.405856422,NULL,0
University of Arkansas at Monticello,Monticello,AR,www.uamont.edu,www.collegeportraits.org/AR/UAM/estimator/agree,9828,NULL,9686,9079,11951,10915,8327,NULL,NULL,NULL,NULL,NULL,3024,0.5893,0.336,0.0344,0.0023,0.424,NULL,0.3455,NULL,NULL,NULL,NULL,0.273478589,NULL,0
Arthur's Beauty College Inc-Jacksonville,Jacksonville,AR,arthursbeautycollege.com,www.arthursbeautycollege.com,NULL,10946,NULL,NULL,NULL,NULL,NULL,10407,NULL,13640,NULL,NULL,64,0.7969,0.1563,0.0156,0,NULL,0.6,NULL,NULL,NULL,NULL,NULL,NULL,0.572644444,0
Baptist Health Schools-Little Rock,Little Rock,AR,www.bhslr.edu,www.bhslr.edu/student-services/accounts/netprice/npcalc.htm,NULL,15238,NULL,NULL,NULL,NULL,NULL,12611,15554,17310,17846,16596,918,0.7669,0.171,0.0174,0.0131,NULL,0.625,NULL,NULL,NULL,NULL,NULL,NULL,0.442483186,0
Black River Technical College,Pocahontas,AR,www.blackrivertech.edu,finaid.blackrivertech.edu,5481,NULL,4969,5616,7888,9680,10546,NULL,NULL,NULL,NULL,NULL,1894,0.9335,0.0338,0.0185,0.0037,NULL,0.5913,NULL,0.4789,NULL,NULL,NULL,NULL,0.294742959,0
University of Central Arkansas,Conway,AR,www.uca.edu,www.uca.edu/financialaid/AidCalculator.php,9693,NULL,8003,8879,10384,12110,12483,NULL,NULL,NULL,NULL,NULL,9261,0.6656,0.1867,0.0361,0.0146,0.6977,NULL,0.4815,NULL,NULL,NULL,NULL,0.413384034,NULL,0
Central Baptist College,Conway,AR,www.cbc.edu,www.cbc.edu/students/financial_aid/net_price_calculator.aspx,NULL,11539,NULL,NULL,NULL,NULL,NULL,9643,8605,13813,13315,13697,769,0.7035,0.2211,0.0221,0.0013,0.6731,NULL,0,NULL,510,570,525,0.346175,NULL,0
Cossatot Community College of the University of Arkansas,De Queen,AR,www.cccua.edu/,www.cccua.edu/public/userfiles/files/FinAid/NPC/npcalc.htm,5219,NULL,4760,5326,7765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1129,0.6785,0.1107,0.1585,0.0062,NULL,0.5897,NULL,0.4487,NULL,NULL,NULL,NULL,0.347551064,0
Crowley's Ridge College,Paragould,AR,www.crc.edu/,www.crc.edu/,NULL,10192,NULL,NULL,NULL,NULL,NULL,8085,8873,10485,12995,12227,153,0.9216,0.0523,0.0196,0,0.6613,NULL,NULL,NULL,NULL,NULL,NULL,0.35895812,NULL,0
Crowley's Ridge Technical Institute,Forrest City,AR,www.crti.tec.ar.us,www.crti.tec.ar.us,3443,NULL,3215,3926,5319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,286,0.3392,0.6294,0.007,0,NULL,0.5811,NULL,1,NULL,NULL,NULL,NULL,0.415592208,0
East Arkansas Community College,Forrest City,AR,WWW.EACC.EDU,www.eacc.edu/Students/financial_aid/net_price_calc.html,3051,NULL,2975,2787,4647,6856,NULL,NULL,NULL,NULL,NULL,NULL,922,0.5043,0.4599,0.0174,0.0087,NULL,0.4517,NULL,0.381,NULL,NULL,NULL,NULL,0.243898874,0
Eastern College of Health Vocations-Little Rock,Little Rock,AR,www.easterncollege.edu,www.easterncollege.edu,NULL,12460,NULL,NULL,NULL,NULL,NULL,12460,NULL,NULL,NULL,NULL,302,0.1821,0.7815,0.0364,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.526780984,0
Imagine-Paul Mitchell Partner School,North Little Rock,AR,www.pmlittlerock.com,www.pmlittlerock.com,NULL,17127,NULL,NULL,NULL,NULL,NULL,16273,16817,18315,19884,19884,482,0.6971,0.222,0.0456,0.0104,NULL,0.6857,NULL,0.7143,NULL,NULL,NULL,NULL,0.607866993,0
National Park Community College,Hot Springs,AR,www.npcc.edu,www.npcc.edu/admissions/financialaid/npcalc/npcalc.htm,8691,NULL,8415,8515,10134,6590,12132,NULL,NULL,NULL,NULL,NULL,2445,0.798,0.1141,0.0573,0.0098,NULL,0.4866,NULL,0.3258,NULL,NULL,NULL,NULL,0.316078613,0
University of Arkansas Community College-Batesville,Batesville,AR,www.uaccb.edu,www.uaccb.edu,2702,NULL,2526,3070,2674,5363,NULL,NULL,NULL,NULL,NULL,NULL,1090,0.8468,0.0367,0.0514,0.0083,NULL,0.4772,NULL,0.4595,NULL,NULL,NULL,NULL,0.372259155,0
Harding University,Searcy,AR,www.harding.edu,www.harding.edu/admissions/npc.html,NULL,23534,NULL,NULL,NULL,NULL,NULL,20056,21435,24091,25320,25363,4428,0.8347,0.0379,0.0294,0.0068,0.8234,NULL,0.6667,NULL,560,560,NULL,0.614734605,NULL,0
Harding School of Theology,Memphis,TN,http://hst.edu/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Henderson State University,Arkadelphia,AR,www.hsu.edu,www.hsu.edu/financial-aid/npcalc.htm,8049,NULL,7969,7899,9338,5601,NULL,NULL,NULL,NULL,NULL,NULL,3190,0.6583,0.2367,0.0348,0.0066,0.5716,NULL,0,NULL,499,540,NULL,0.316101825,NULL,0
Hendrix College,Conway,AR,www.hendrix.edu,www.hendrix.edu/Admission/PriceCalculator/,NULL,22231,NULL,NULL,NULL,NULL,NULL,17092,20682,20719,24123,26389,1428,0.7143,0.0448,0.0469,0.0518,0.878,NULL,NULL,NULL,605,595,NULL,0.706983837,NULL,0
Hot Springs Beauty College,Hot Springs,AR,hotspringsbeautycollege.com,hotspringsbeautycollege.com,NULL,8739,NULL,NULL,NULL,NULL,NULL,8739,NULL,NULL,NULL,NULL,43,0.9302,0.0465,0.0233,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0.925955556,0
Jefferson Regional Medical Center School of Nursing,Pine Bluff,AR,www.jrmc.org,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,0.8421,0.1447,0.0132,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7273,0
John Brown University,Siloam Springs,AR,www.jbu.edu,info.eaglenet.jbu.edu/npc,NULL,17550,NULL,NULL,NULL,NULL,NULL,13333,14601,16931,20617,22598,1770,0.8017,0.0209,0.0525,0.009,0.8239,NULL,NULL,NULL,570,573,550,0.666654585,NULL,0
Lees School of Cosmetology,North Little Rock,AR,LSCTraining.com,www.lsctraining.com,NULL,12018,NULL,NULL,NULL,NULL,NULL,12018,NULL,NULL,NULL,NULL,27,0.7778,0.1111,0.1111,0,NULL,0.5556,NULL,NULL,NULL,NULL,NULL,NULL,0.606751685,0
Career Academy of Hair Design,Springdale,AR,www.beautynwa.com,www.beautynwa.com,NULL,14889,NULL,NULL,NULL,NULL,NULL,14753,15031,15345,17269,17711,364,0.7033,0.0549,0.2088,0.0192,NULL,0.6738,NULL,0.8661,NULL,NULL,NULL,NULL,0.442519512,0
Career Academy of Hair Design-Siloam Springs,Siloam Springs,AR,http://www.beautynwa.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Career Academy of Hair Design-Rogers,Rogers,AR,http://www.beautynwa.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
